Entity,Year,Fossil fuels per capita (kWh)
South America,1973,7149.6475
South America,1974,7420.3286
South America,1975,7270.4517
South America,1976,7568.09
South America,1977,7792.5405
South America,1978,7957.246
South America,1979,8285.419
South America,1980,8255.362
South America,1981,8011.6157
South America,1982,7920.5127
South America,1983,7606.5293
South America,1984,7523.5806
South America,1985,7530.864
South America,1986,7826.8687
South America,1987,7869.5825
South America,1988,7958.984
South America,1989,7912.903
South America,1990,7710.087
South America,1991,7684.3354
South America,1992,7919.578
South America,1993,7976.446
South America,1994,8337.097
South America,1995,8675.533
South America,1996,8910.146
South America,1997,9259.079
South America,1998,9388.139
South America,1999,9233.348
South America,2000,9309.354
South America,2001,9283.672
South America,2002,9087.858
South America,2003,8880.761
South America,2004,9442.063
South America,2005,9550.36
South America,2006,9942.486
South America,2007,10376.443
South America,2008,10662.033
South America,2009,10251.521
South America,2010,10865.475
South America,2011,11197.894
South America,2012,11770.637
South America,2013,12075.1
South America,2014,12207.15
South America,2015,11830.438
South America,2016,11463.834
South America,2017,11276.598
South America,2018,10722.007
South America,2019,10347.982
South America,2020,9146.151
South America,2021,10322.353
South America,2022,10527.232
South America,2023,10600.557
South Korea,1986,14612.757
South Korea,1987,15403.921
South Korea,1988,17377.71
South Korea,1989,18340.68
South Korea,1990,20446.873
South Korea,1991,23276.723
South Korea,1992,26622.979
South Korea,1993,29234.79
South Korea,1994,31763.111
South Korea,1995,34317.3
South Korea,1996,37717.973
South Korea,1997,41421.023
South Korea,1998,36302.914
South Korea,1999,39057.473
South Korea,2000,41102.605
South Korea,2001,41971.168
South Korea,2002,43554.086
South Korea,2003,44310.902
South Korea,2004,45363.797
South Korea,2005,46152.92
South Korea,2006,46845.67
South Korea,2007,48681.008
South Korea,2008,49031.273
South Korea,2009,49364.5
South Korea,2010,53661.062
South Korea,2011,55763.69
South Korea,2012,56276.027
South Korea,2013,56433.15
South Korea,2014,55437.75
South Korea,2015,55572.844
South Korea,2016,57171.15
South Korea,2017,58186.03
South Korea,2018,59526.273
South Korea,2019,57737.457
South Korea,2020,54416.52
South Korea,2021,57245.63
South Korea,2022,56717.258
South Korea,2023,54822.95
Spain,1969,11868.494
Spain,1970,13135.114
Spain,1971,14085.702
Spain,1972,14805.233
Spain,1973,16762.924
Spain,1974,17161.668
Spain,1975,17840.617
Spain,1976,19463.383
Spain,1977,18612.014
Spain,1978,18388.348
Spain,1979,19515.031
Spain,1980,20905.082
Spain,1981,21209.242
Spain,1982,20786.004
Spain,1983,21036.48
Spain,1984,20068.504
Spain,1985,19449.035
Spain,1986,19573.174
Spain,1987,20067.078
Spain,1988,19860.305
Spain,1989,21880.924
Spain,1990,21543.645
Spain,1991,22215.705
Spain,1992,24048.006
Spain,1993,22529.621
Spain,1994,23516.85
Spain,1995,24856.314
Spain,1996,24613.867
Spain,1997,26155.87
Spain,1998,27269.678
Spain,1999,29436.135
Spain,2000,30499.564
Spain,2001,30801.24
Spain,2002,32200.81
Spain,2003,32162.299
Spain,2004,33083.633
Spain,2005,34149.46
Spain,2006,33085.37
Spain,2007,33336.633
Spain,2008,31101.586
Spain,2009,27761.945
Spain,2010,26545.08
Spain,2011,26589.064
Spain,2012,25931.064
Spain,2013,23854.16
Spain,2014,23446.734
Spain,2015,24680.283
Spain,2016,24368.967
Spain,2017,25699.383
Spain,2018,25274.375
Spain,2019,24491.879
Spain,2020,20081.115
Spain,2021,21755.889
Spain,2022,23096.86
Spain,2023,21871.59
Sri Lanka,2007,2800.279
Sweden,1985,36922.555
Sweden,1986,39456.945
Sweden,1987,34596.176
Sweden,1988,32564.922
Sweden,1989,31218.195
Sweden,1990,26917.547
Sweden,1991,26916.178
Sweden,1992,28504.12
Sweden,1993,28229.639
Sweden,1994,29817.113
Sweden,1995,29573.664
Sweden,1996,31789.418
Sweden,1997,29667.664
Sweden,1998,30120.117
Sweden,1999,29461.25
Sweden,2000,27318.088
Sweden,2001,27713.385
Sweden,2002,27955.479
Sweden,2003,27808.918
Sweden,2004,27577.67
Sweden,2005,26259.012
Sweden,2006,26378.953
Sweden,2007,25502.416
Sweden,2008,24830.521
Sweden,2009,22522.238
Sweden,2010,24389.428
Sweden,2011,22026.219
Sweden,2012,20545.314
Sweden,2013,19967.746
Sweden,2014,19198.035
Sweden,2015,18893.19
Sweden,2016,19236.1
Sweden,2017,19284.059
Sweden,2018,17257.7
Sweden,2019,17344.242
Sweden,2020,15717.244
Sweden,2021,16886.092
Sweden,2022,15088.168
Sweden,2023,14585.001
Switzerland,1968,21869.79
Switzerland,1969,23225.4
Switzerland,1970,25527.516
Switzerland,1971,26559.762
Switzerland,1972,26912.838
Switzerland,1973,28717.219
Switzerland,1974,25708.285
Switzerland,1975,24958.992
Switzerland,1976,26050.717
Switzerland,1977,26461.643
Switzerland,1978,27148.123
Switzerland,1979,26182.941
Switzerland,1980,26437.58
Switzerland,1981,24896.414
Switzerland,1982,23500.385
Switzerland,1983,25432.008
Switzerland,1984,25014.326
Switzerland,1985,25390.232
Switzerland,1986,27288.55
Switzerland,1987,25804.96
Switzerland,1988,25593.732
Switzerland,1989,24688.387
Switzerland,1990,26150.117
Switzerland,1991,26435.023
Switzerland,1992,26439.17
Switzerland,1993,24839.914
Switzerland,1994,25318.875
Switzerland,1995,23868.537
Switzerland,1996,24676.395
Switzerland,1997,25527.92
Switzerland,1998,25790.328
Switzerland,1999,25542.924
Switzerland,2000,24810.326
Switzerland,2001,26275.676
Switzerland,2002,24857.545
Switzerland,2003,24353.93
Switzerland,2004,24748.807
Switzerland,2005,24807.045
Switzerland,2006,24446.977
Switzerland,2007,23330.426
Switzerland,2008,23943.03
Switzerland,2009,22926.057
Switzerland,2010,23544.754
Switzerland,2011,21380.547
Switzerland,2012,21851.035
Switzerland,2013,22128.201
Switzerland,2014,19673.9
Switzerland,2015,19824.377
Switzerland,2016,18933.68
Switzerland,2017,19127.861
Switzerland,2018,18176.248
Switzerland,2019,18500.121
Switzerland,2020,15824.503
Switzerland,2021,16091.439
Switzerland,2022,15618.952
Switzerland,2023,15448.007
Taiwan,1965,4797.8184
Taiwan,1966,4994.671
Taiwan,1967,5351.333
Taiwan,1968,5821.685
Taiwan,1969,6150.124
Taiwan,1970,6632.3843
Taiwan,1971,8244.867
Taiwan,1972,8562.163
Taiwan,1973,9965.174
Taiwan,1974,9097
Taiwan,1975,9821.524
Taiwan,1976,12112.258
Taiwan,1977,13151.283
Taiwan,1978,14809.091
Taiwan,1979,15005.891
Taiwan,1980,15621.45
Taiwan,1981,13599.178
Taiwan,1982,14857.299
Taiwan,1983,15574.1045
Taiwan,1984,15424.0625
Taiwan,1985,15276.677
Taiwan,1986,17095.674
Taiwan,1987,17893.3
Taiwan,1988,20593.254
Taiwan,1989,22204.045
Taiwan,1990,22900.342
Taiwan,1991,24312.338
Taiwan,1992,25753.162
Taiwan,1993,27622.275
Taiwan,1994,29198.158
Taiwan,1995,31076.719
Taiwan,1996,32017.73
Taiwan,1997,34098.508
Taiwan,1998,35953.19
Taiwan,1999,37633.953
Taiwan,2000,40325.88
Taiwan,2001,41843.715
Taiwan,2002,43252.918
Taiwan,2003,45263.582
Taiwan,2004,47080.05
Taiwan,2005,47423.656
Taiwan,2006,48694.668
Taiwan,2007,50655.145
Taiwan,2008,48486.555
Taiwan,2009,46793.55
Taiwan,2010,50376.938
Taiwan,2011,49991.87
Taiwan,2012,49348.504
Taiwan,2013,50101.9
Taiwan,2014,51235.64
Taiwan,2015,51635.855
Taiwan,2016,52041.86
Taiwan,2017,52987.24
Taiwan,2018,52966.363
Taiwan,2019,50988.605
Taiwan,2020,49374.58
Taiwan,2021,52844.99
Taiwan,2022,50253.844
Taiwan,2023,47965.766
Thailand,1981,2940.547
Thailand,1982,2903.1123
Thailand,1983,3152.3425
Thailand,1984,3425.8633
Thailand,1985,3545.3657
Thailand,1986,3610.9087
Thailand,1987,4174.9756
Thailand,1988,4662.2783
Thailand,1989,5239.4746
Thailand,1990,6144.0977
Thailand,1991,6720.8057
Thailand,1992,7285.6978
Thailand,1993,8203.82
Thailand,1994,9071.039
Thailand,1995,10014.576
Thailand,1996,11193.377
Thailand,1997,11654.952
Thailand,1998,10672.949
Thailand,1999,11270.758
Thailand,2000,11457.551
Thailand,2001,11973.116
Thailand,2002,12830.951
Thailand,2003,13690.896
Thailand,2004,14803.053
Thailand,2005,15169.883
Thailand,2006,15276.347
Thailand,2007,15662.064
Thailand,2008,15541.313
Thailand,2009,15846.13
Thailand,2010,16784.488
Thailand,2011,17015.62
Thailand,2012,17962.932
Thailand,2013,18130.18
Thailand,2014,18553.486
Thailand,2015,18751.14
Thailand,2016,18963.42
Thailand,2017,19102.438
Thailand,2018,19419.873
Thailand,2019,19266.424
Thailand,2020,17865.682
Thailand,2021,17968.354
Thailand,2022,17914.39
Thailand,2023,17851.133
Trinidad and Tobago,1971,45042.35
Trinidad and Tobago,1972,61332.45
Trinidad and Tobago,1973,60049.047
Trinidad and Tobago,1974,57084.58
Trinidad and Tobago,1975,45389.24
Trinidad and Tobago,1976,50400.58
Trinidad and Tobago,1977,51749.11
Trinidad and Tobago,1978,51381.125
Trinidad and Tobago,1979,44745.46
Trinidad and Tobago,1980,42441.043
Trinidad and Tobago,1981,44254.82
Trinidad and Tobago,1982,51338.73
Trinidad and Tobago,1983,49489.734
Trinidad and Tobago,1984,48233.973
Trinidad and Tobago,1985,49215.2
Trinidad and Tobago,1986,50451.8
Trinidad and Tobago,1987,47029.92
Trinidad and Tobago,1988,51153.727
Trinidad and Tobago,1989,49862.938
Trinidad and Tobago,1990,54875.34
Trinidad and Tobago,1991,54307.57
Trinidad and Tobago,1992,57059.77
Trinidad and Tobago,1993,59759.973
Trinidad and Tobago,1994,62963.777
Trinidad and Tobago,1995,67949.625
Trinidad and Tobago,1996,76704.555
Trinidad and Tobago,1997,76406.71
Trinidad and Tobago,1998,77298.47
Trinidad and Tobago,1999,85626.12
Trinidad and Tobago,2000,86733.23
Trinidad and Tobago,2001,94790.38
Trinidad and Tobago,2002,101606.63
Trinidad and Tobago,2003,114321.695
Trinidad and Tobago,2004,124670.78
Trinidad and Tobago,2005,136700.27
Trinidad and Tobago,2006,157490.6
Trinidad and Tobago,2007,159803.89
Trinidad and Tobago,2008,156527.92
Trinidad and Tobago,2009,154453.97
Trinidad and Tobago,2010,165574.36
Trinidad and Tobago,2011,162340.88
Trinidad and Tobago,2012,157932.36
Trinidad and Tobago,2013,158643.08
Trinidad and Tobago,2014,157733.06
Trinidad and Tobago,2015,151775.27
Trinidad and Tobago,2016,133227.6
Trinidad and Tobago,2017,140029.81
Trinidad and Tobago,2018,128943.375
Trinidad and Tobago,2019,128415.695
Trinidad and Tobago,2020,111535.59
Trinidad and Tobago,2021,113463.48
Trinidad and Tobago,2022,113021.11
Trinidad and Tobago,2023,106736.19
Turkey,1982,6241.3604
Turkey,1983,6510.6406
Turkey,1984,6609.0444
Turkey,1985,7126.671
Turkey,1986,7675.0728
Turkey,1987,8280.493
Turkey,1988,8447.238
Turkey,1989,8711.86
Turkey,1990,9068.37
Turkey,1991,9141.189
Turkey,1992,9304.764
Turkey,1993,9676.69
Turkey,1994,9323.78
Turkey,1995,10185.549
Turkey,1996,10849.47
Turkey,1997,11282.659
Turkey,1998,11323.313
Turkey,1999,11168.089
Turkey,2000,12031.617
Turkey,2001,10955.71
Turkey,2002,11517.446
Turkey,2003,12057.92
Turkey,2004,12397.678
Turkey,2005,12841.919
Turkey,2006,14053.337
Turkey,2007,15190.727
Turkey,2008,15139.255
Turkey,2009,15037.491
Turkey,2010,15006.258
Turkey,2011,15861.218
Turkey,2012,16488.352
Turkey,2013,15917.588
Turkey,2014,16769.66
Turkey,2015,17104.154
Turkey,2016,17602.41
Turkey,2017,18922.82
Turkey,2018,18439.082
Turkey,2019,17940.11
Turkey,2020,17614.97
Turkey,2021,19310.203
Turkey,2022,18837.527
Turkey,2023,18428.986
Turkmenistan,1985,44071.492
Turkmenistan,1986,53374.5
Turkmenistan,1987,51646.754
Turkmenistan,1988,50600.93
Turkmenistan,1989,50611.977
Turkmenistan,1990,43275.992
Turkmenistan,1991,38259.6
Turkmenistan,1992,35087.812
Turkmenistan,1993,31625.996
Turkmenistan,1994,32804.62
Turkmenistan,1995,24666.965
Turkmenistan,1996,36691.812
USSR,1965,28963.088
USSR,1966,30381.846
USSR,1967,31676.912
USSR,1968,32363.928
USSR,1969,33451.69
USSR,1970,34765.7
USSR,1971,36205.543
USSR,1972,37769.867
USSR,1973,39389.547
USSR,1974,41090.848
USSR,1975,42798.582
USSR,1976,43906.105
USSR,1977,45269.938
USSR,1978,46624.58
USSR,1979,47454.695
USSR,1980,47897.684
USSR,1981,48415.74
USSR,1982,49272.875
USSR,1983,49735.355
USSR,1984,50670.63
Ukraine,1985,51018.395
Ukraine,1986,51691.855
Ukraine,1987,52326.684
Ukraine,1988,50917.7
Ukraine,1989,48808.344
Ukraine,1990,57132.367
Ukraine,1991,53156.7
Ukraine,1992,44375.195
Ukraine,1993,38087.934
Ukraine,1994,32331.451
Ukraine,1995,31730.785
Ukraine,1996,29096.404
Ukraine,1997,28071.97
Ukraine,1998,27029.648
Ukraine,1999,27042.38
Ukraine,2000,27263.754
Ukraine,2001,27115.38
Ukraine,2002,27234.803
Ukraine,2003,28116.367
Ukraine,2004,27744.799
Ukraine,2005,28267.592
Ukraine,2006,28788.115
Ukraine,2007,28870.38
Ukraine,2008,27928.658
Ukraine,2009,23426.582
Ukraine,2010,25222.082
Ukraine,2011,26471.783
Ukraine,2012,25876.643
Ukraine,2013,24504.332
Ukraine,2014,21053.104
Ukraine,2015,16836.994
Ukraine,2016,18217.676
Ukraine,2017,16285.107
Ukraine,2018,17159.262
Ukraine,2019,16177.152
Ukraine,2020,15506.4375
Ukraine,2021,15174.978
Ukraine,2022,11113.416
Ukraine,2023,11751.5625
United Arab Emirates,2001,156784.61
United Arab Emirates,2002,162836.45
United Arab Emirates,2003,165507.6
United Arab Emirates,2004,169047.55
United Arab Emirates,2005,164587.44
United Arab Emirates,2006,151316.52
United Arab Emirates,2007,139351.47
United Arab Emirates,2008,134274.22
United Arab Emirates,2009,115800.96
United Arab Emirates,2010,114650.59
United Arab Emirates,2011,119049.47
United Arab Emirates,2012,123951.1
United Arab Emirates,2013,129459.18
United Arab Emirates,2014,127890.33
United Arab Emirates,2015,137601.4
United Arab Emirates,2016,141808.86
United Arab Emirates,2017,133813.62
United Arab Emirates,2018,125527.52
United Arab Emirates,2019,131293.42
United Arab Emirates,2020,127804.5
United Arab Emirates,2021,128504.875
United Arab Emirates,2022,136124.22
United Arab Emirates,2023,137598.38
United Kingdom,1965,41668.062
United Kingdom,1966,41361.805
United Kingdom,1967,40959.72
United Kingdom,1968,42163.05
United Kingdom,1969,43421.81
United Kingdom,1970,44273.38
United Kingdom,1971,43233.445
United Kingdom,1972,43658.24
United Kingdom,1973,45868.74
United Kingdom,1974,43136.934
United Kingdom,1975,40713.414
United Kingdom,1976,41258.83
United Kingdom,1977,41918.44
United Kingdom,1978,42309.723
United Kingdom,1979,44301.227
United Kingdom,1980,40201.1
United Kingdom,1981,38910.438
United Kingdom,1982,38033.3
United Kingdom,1983,37863.07
United Kingdom,1984,37597.664
United Kingdom,1985,38939.875
United Kingdom,1986,40113.52
United Kingdom,1987,40189.42
United Kingdom,1988,40229.613
United Kingdom,1989,39789.33
United Kingdom,1990,40285.816
United Kingdom,1991,40889.773
United Kingdom,1992,40141.156
United Kingdom,1993,39966.97
United Kingdom,1994,39323.18
United Kingdom,1995,39356.79
United Kingdom,1996,41158.355
United Kingdom,1997,39996.46
United Kingdom,1998,40095.715
United Kingdom,1999,39908.41
United Kingdom,2000,40654.5
United Kingdom,2001,40760.605
United Kingdom,2002,39606.87
United Kingdom,2003,40049.13
United Kingdom,2004,40439.44
United Kingdom,2005,40343.555
United Kingdom,2006,39726.074
United Kingdom,2007,38688.312
United Kingdom,2008,37945.004
United Kingdom,2009,34674.074
United Kingdom,2010,35444.914
United Kingdom,2011,32295.865
United Kingdom,2012,32345.314
United Kingdom,2013,31518.781
United Kingdom,2014,29040.625
United Kingdom,2015,28358.326
United Kingdom,2016,27577.928
United Kingdom,2017,26921.26
United Kingdom,2018,26434.709
United Kingdom,2019,25478.295
United Kingdom,2020,21643.957
United Kingdom,2021,22519.404
United Kingdom,2022,22270.809
United Kingdom,2023,21153.193
United States,1965,72734.26
United States,1966,76081.81
United States,1967,77607.55
United States,1968,81524.33
United States,1969,84571.1
United States,1970,86555.445
United States,1971,86824.66
United States,1972,89989.51
United States,1973,92635.48
United States,1974,88539.28
United States,1975,84425.266
United States,1976,88517.016
United States,1977,90070.9
United States,1978,90000.21
United States,1979,90246.46
United States,1980,85528.52
United States,1981,81763.76
United States,1982,76569.86
United States,1983,74998.94
United States,1984,78093.99
United States,1985,76872.52
United States,1986,76362.336
United States,1987,78414.55
United States,1988,81034.8
United States,1989,81630.79
United States,1990,79884.73
United States,1991,78245.7
United States,1992,78725.06
United States,1993,79234.47
United States,1994,79679.06
United States,1995,79699.125
United States,1996,81370.21
United States,1997,81424.66
United States,1998,80856.69
United States,1999,80950.13
United States,2000,82243.28
United States,2001,79694.125
United States,2002,79560.88
United States,2003,79156.01
United States,2004,79948.516
United States,2005,79218.38
United States,2006,77357.71
United States,2007,77887.45
United States,2008,74575.65
United States,2009,69368.12
United States,2010,71261.59
United States,2011,69303.54
United States,2012,66924.47
United States,2013,68010.71
United States,2014,68087.3
United States,2015,66714.31
United States,2016,65453.97
United States,2017,64632.117
United States,2018,66877.98
United States,2019,65650.164
United States,2020,59346.547
United States,2021,62819.816
United States,2022,63494.16
United States,2023,62065.93
Upper-middle-income countries,1965,8001.704
Upper-middle-income countries,1966,8315.018
Upper-middle-income countries,1967,8362.761
Upper-middle-income countries,1968,8481.258
Upper-middle-income countries,1969,8865.169
Upper-middle-income countries,1970,9396.007
Upper-middle-income countries,1971,9891.812
Upper-middle-income countries,1972,10273.646
Upper-middle-income countries,1973,10665.225
Upper-middle-income countries,1974,10969.211
Upper-middle-income countries,1975,11470.303
Upper-middle-income countries,1976,11780.929
Upper-middle-income countries,1977,12242.559
Upper-middle-income countries,1978,12750.856
Upper-middle-income countries,1979,12988.938
Upper-middle-income countries,1980,13064.931
Upper-middle-income countries,1981,13044.727
Upper-middle-income countries,1982,13243.096
Upper-middle-income countries,1983,13364.471
Upper-middle-income countries,1984,13700.638
Upper-middle-income countries,1985,11877.418
Upper-middle-income countries,1986,12100.898
Upper-middle-income countries,1987,12427.304
Upper-middle-income countries,1988,12694.724
Upper-middle-income countries,1989,12765.386
Upper-middle-income countries,1990,12651.888
Upper-middle-income countries,1991,12620.369
Upper-middle-income countries,1992,12599.632
Upper-middle-income countries,1993,12475.26
Upper-middle-income countries,1994,12361.368
Upper-middle-income countries,1995,12239.158
Upper-middle-income countries,1996,12432.915
Upper-middle-income countries,1997,12330.61
Upper-middle-income countries,1998,12187.686
Upper-middle-income countries,1999,12286.124
Upper-middle-income countries,2000,12602.402
Upper-middle-income countries,2001,12867.244
Upper-middle-income countries,2002,13300.087
Upper-middle-income countries,2003,14440.409
Upper-middle-income countries,2004,15740.931
Upper-middle-income countries,2005,16823.12
Upper-middle-income countries,2006,17855.861
Upper-middle-income countries,2007,18779.773
Upper-middle-income countries,2008,19061.97
Upper-middle-income countries,2009,19167.416
Upper-middle-income countries,2010,20061.303
Upper-middle-income countries,2011,21205.951
Upper-middle-income countries,2012,21626.318
Upper-middle-income countries,2013,21796.402
Upper-middle-income countries,2014,21861.59
Upper-middle-income countries,2015,21591.842
Upper-middle-income countries,2016,21448.092
Upper-middle-income countries,2017,21804.627
Upper-middle-income countries,2018,22243.453
Upper-middle-income countries,2019,22581.264
Upper-middle-income countries,2020,22212.812
Upper-middle-income countries,2021,23233.037
Upper-middle-income countries,2022,23663.436
Upper-middle-income countries,2023,24585.86
Uzbekistan,1985,24912.52
Uzbekistan,1986,23905.016
Uzbekistan,1987,23933.232
Uzbekistan,1988,23398.496
Uzbekistan,1989,23888.832
Uzbekistan,1990,24297.574
Uzbekistan,1991,23457.049
Uzbekistan,1992,21631.824
Uzbekistan,1993,21931.184
Uzbekistan,1994,21247.64
Uzbekistan,1995,21221.49
Uzbekistan,1996,21428.59
Uzbekistan,1997,20978.965
Uzbekistan,1998,20659.777
Uzbekistan,1999,22938.045
Uzbekistan,2000,23166.186
Uzbekistan,2001,22911.404
Uzbekistan,2002,23186.879
Uzbekistan,2003,20551.516
Uzbekistan,2004,20474.047
Uzbekistan,2005,20395.768
Uzbekistan,2006,18870.902
Uzbekistan,2007,19733.78
Uzbekistan,2008,18446.648
Uzbekistan,2009,17974.238
Uzbekistan,2010,17595.076
Uzbekistan,2011,18386.725
Uzbekistan,2012,17794.03
Uzbekistan,2013,17592.066
Uzbekistan,2014,18086.72
Uzbekistan,2015,16882.309
Uzbekistan,2016,16024.277
Uzbekistan,2017,16087.056
Uzbekistan,2018,16162.536
Uzbekistan,2019,15920.609
Uzbekistan,2020,15713.718
Uzbekistan,2021,16212.131
Uzbekistan,2022,16590.219
Uzbekistan,2023,16082.265
Venezuela,1965,19347.014
Venezuela,1966,18897.973
Venezuela,1967,19245.68
Venezuela,1968,19845.777
Venezuela,1969,19338.299
Venezuela,1970,18699.344
Venezuela,1971,18134.252
Venezuela,1972,18524.922
Venezuela,1973,20733.504
Venezuela,1974,20532.18
Venezuela,1975,20532.18
Venezuela,1976,21628.28
Venezuela,1977,23336.115
Venezuela,1978,23208.76
Venezuela,1979,24718.246
Venezuela,1980,27158.336
Venezuela,1981,27411.127
Venezuela,1982,27123.068
Venezuela,1983,25897.305
Venezuela,1984,25396.656
Venezuela,1985,25100.287
Venezuela,1986,26138.219
Venezuela,1987,24530.684
Venezuela,1988,24583.363
Venezuela,1989,24152.898
Venezuela,1990,25021.87
Venezuela,1991,23530.412
Venezuela,1992,25015.615
Venezuela,1993,24100.84
Venezuela,1994,25631.277
Venezuela,1995,26021.287
Venezuela,1996,24350.295
Venezuela,1997,25176.916
Venezuela,1998,24697.244
Venezuela,1999,23059.26
Venezuela,2000,23991.543
Venezuela,2001,25700.7
Venezuela,2002,25347.348
Venezuela,2003,21660.996
Venezuela,2004,23450.398
Venezuela,2005,23564.996
Venezuela,2006,25913.639
Venezuela,2007,26916.258
Venezuela,2008,27087.322
Venezuela,2009,27219.025
Venezuela,2010,25917.682
Venezuela,2011,26825.371
Venezuela,2012,28190.992
Venezuela,2013,27302.201
Venezuela,2014,26329.65
Venezuela,2015,25143.904
Venezuela,2016,23461.146
Venezuela,2017,22453.953
Venezuela,2018,18608.87
Venezuela,2019,16957.74
Venezuela,2020,12331.933
Venezuela,2021,15124.241
Venezuela,2022,16663.8
Venezuela,2023,18473.283
Vietnam,1981,917.79443
Vietnam,1982,959.1292
Vietnam,1983,999.54504
Vietnam,1984,965.8023
Vietnam,1985,957.73236
Vietnam,1986,1023.6931
Vietnam,1987,1136.1176
Vietnam,1988,1091.8624
Vietnam,1989,921.66534
Vietnam,1990,915.4021
Vietnam,1991,875.30597
Vietnam,1992,923.0668
Vietnam,1993,1045.5708
Vietnam,1994,1132.5883
Vietnam,1995,1299.6611
Vietnam,1996,1471.253
Vietnam,1997,1754.5509
Vietnam,1998,1929.2805
Vietnam,1999,1885.7196
Vietnam,2000,2166.0674
Vietnam,2001,2362.228
Vietnam,2002,2624.4082
Vietnam,2003,2826.2
Vietnam,2004,3601.3225
Vietnam,2005,3876.3167
Vietnam,2006,3367.1099
Vietnam,2007,3616.9197
Vietnam,2008,4486.2627
Vietnam,2009,4437.6157
Vietnam,2010,5271.06
Vietnam,2011,5472.846
Vietnam,2012,5350.0034
Vietnam,2013,5554.9385
Vietnam,2014,6129.999
Vietnam,2015,7319.2056
Vietnam,2016,7802.9775
Vietnam,2017,7798.362
Vietnam,2018,9066.697
Vietnam,2019,10572.792
Vietnam,2020,10151.176
Vietnam,2021,9485.157
Vietnam,2022,9186.313
Vietnam,2023,10616.693
World,1965,12134.455
World,1966,12522.144
World,1967,12731.999
World,1968,13219.982
World,1969,13844.622
World,1970,14443.543
World,1971,14693.658
World,1972,15179.281
World,1973,15760.095
World,1974,15412.508
World,1975,15161.191
World,1976,15718.476
World,1977,15944.168
World,1978,16193.696
World,1979,16417.252
World,1980,15903.68
World,1981,15437.642
World,1982,15003.472
World,1983,14888.381
World,1984,15188.018
World,1985,15209.658
World,1986,15232.705
World,1987,15477.814
World,1988,15724.125
World,1989,15760.667
World,1990,15613.733
World,1991,15413.443
World,1992,15260.954
World,1993,15057.1045
World,1994,15021.603
World,1995,15063.351
World,1996,15292.024
World,1997,15237.457
World,1998,15098.253
World,1999,15134.277
World,2000,15355.462
World,2001,15334.871
World,2002,15468.996
World,2003,15924.418
World,2004,16490.943
World,2005,16863.727
World,2006,17120.342
World,2007,17480.414
World,2008,17388.246
World,2009,16839.17
World,2010,17413.008
World,2011,17628.73
World,2012,17653.422
World,2013,17665.367
World,2014,17559.13
World,2015,17425.184
World,2016,17305.852
World,2017,17459.574
World,2018,17659.986
World,2019,17553.305
World,2020,16548.557
World,2021,17241.688
World,2022,17326.773
World,2023,17430.111
